coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
172264,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172264.npy,,success,,borderline,0.5282,0.41,0.4164,0.1793,0.2756,0.465885,0.1238,0.074942,325,303,280,83.49,0.5845,False,,bbox,baseline,False
207048,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207048.npy,,success,,borderline,0.5452,0.5432,0.5435,0.3461,0.3829,0.187912,0.075,0.145734,355,264,287,99.32,0.6908,False,,bbox,baseline,False
164249,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/164249.npy,,success,,borderline,0.5267,0.558,0.5585,0.2689,0.2937,0.305049,0.1579,0.085212,332,294,268,84.97,0.6402,False,,bbox,baseline,False
172309,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172309.npy,,success,,borderline,0.425,0.3444,0.3447,0.1566,0.2602,0.335143,0.107,0.067139,353,302,285,107.35,0.5746,False,,bbox,baseline,False
212865,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212865.npy,,success,,bad_geometry,0.5956,0.6948,0.9347,0.4193,0.4204,0.221943,0.0465,0.170098,256,256,220,0.0,0.5963,True,center_out_of_bounds,bbox,baseline,False
121227,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/121227.npy,,success,,bad_geometry,0.7737,0.9977,1.0,0.6709,0.2567,0.929048,0.2113,0.065202,256,256,220,0.0,0.6952,True,center_out_of_bounds,bbox,baseline,False
128510,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/128510.npy,,success,,bad_geometry,0.5929,0.995,0.9955,0.3692,0.1753,0.378565,0.251,0.030492,256,256,220,0.0,0.6548,True,center_out_of_bounds,bbox,baseline,False
142261,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/142261.npy,,success,,bad_geometry,0.7803,0.9997,1.0,0.5709,0.2653,1.020759,0.2676,0.069591,256,256,220,0.0,0.5154,True,center_out_of_bounds,bbox,baseline,False
212435,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212435.npy,,success,,bad_geometry,0.4827,0.9962,1.0,0.278,0.1112,0.170438,0.2678,0.012017,256,256,220,0.0,0.689,True,center_out_of_bounds,bbox,baseline,False
164344,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/164344.npy,,success,,borderline,0.4559,0.4325,0.433,0.2398,0.2975,0.238614,0.1335,0.087625,329,307,266,89.05,0.5463,False,,bbox,baseline,False
207258,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207258.npy,,success,,good,0.5961,0.7811,0.782,0.355,0.2438,0.383212,0.2359,0.058008,194,189,158,91.29,0.5764,False,,bbox,baseline,False
212049,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212049.npy,,success,,borderline,0.5254,0.4055,0.4176,0.2074,0.301,0.396759,0.1134,0.088464,304,307,307,70.04,0.674,False,,bbox,baseline,False
211677,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/211677.npy,,success,,bad_geometry,0.519,0.6406,0.641,0.3951,0.323,0.259192,0.1854,0.10426,256,256,220,0.0,0.6446,True,center_out_of_bounds,bbox,baseline,False
212158,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212158.npy,,success,,bad_geometry,0.4598,1.0,1.0,0.2287,0.0847,0.118541,0.2229,0.007057,256,256,220,0.0,0.7193,True,center_out_of_bounds,bbox,baseline,False
212833,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212833.npy,,success,,borderline,0.4956,0.4482,0.4511,0.2045,0.2898,0.370148,0.1201,0.083687,357,302,289,110.98,0.6565,False,,bbox,baseline,False
211570,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/211570.npy,,success,,good,0.5665,0.9767,0.9912,0.6539,0.1764,0.174722,0.2058,0.029238,249,205,201,51.48,0.6632,False,,bbox,baseline,False
108651,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/108651.npy,,success,,good,0.5784,0.9942,0.9945,0.5046,0.1648,0.205286,0.2183,0.026113,249,201,201,55.44,0.6827,False,,bbox,baseline,False
212156,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212156.npy,,success,,bad_geometry,0.5417,0.9983,1.0,0.3378,0.1746,0.25641,0.2816,0.029011,256,256,220,0.0,0.7043,True,center_out_of_bounds,bbox,baseline,False
126721,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126721.npy,,success,,bad_geometry,0.5874,0.582,0.583,0.4481,0.4308,0.297937,0.0901,0.171729,256,256,220,0.0,0.5528,True,center_out_of_bounds,bbox,baseline,False
212853,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212853.npy,,success,,bad_geometry,0.5771,0.6605,0.9017,0.4,0.4203,0.206344,0.0458,0.170283,256,256,220,0.0,0.5947,True,center_out_of_bounds,bbox,baseline,False
126748,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126748.npy,,success,,good,0.6372,0.5172,0.5175,0.2965,0.3281,0.528695,0.1515,0.10668,327,291,264,79.16,0.5948,False,,bbox,baseline,False
212165,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212165.npy,,success,,bad_geometry,0.6845,0.9986,0.9987,0.6826,0.3291,0.348448,0.1688,0.106863,256,256,220,0.0,0.7589,True,center_out_of_bounds,bbox,baseline,False
212879,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212879.npy,,success,,bad_geometry,0.5833,0.6615,0.9025,0.4174,0.4246,0.220488,0.0483,0.172643,256,256,220,0.0,0.6018,True,center_out_of_bounds,bbox,baseline,False
117361,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/117361.npy,,success,,good,0.5637,0.4158,0.4161,0.2688,0.3511,0.361471,0.1214,0.121256,297,303,303,62.37,0.6732,False,,bbox,baseline,False
212838,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212838.npy,,success,,bad_geometry,0.5145,0.9956,0.9959,0.8119,0.1666,0.199324,0.1042,0.026903,256,256,220,0.0,0.5937,True,center_out_of_bounds,bbox,baseline,False
160185,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160185.npy,,success,,bad_geometry,0.6742,0.431,0.4395,0.2693,0.3581,0.731819,0.1329,0.126375,369,310,300,125.24,0.6704,False,,bbox,baseline,False
117371,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/117371.npy,,success,,borderline,0.4196,0.4735,0.4742,0.261,0.2873,0.135288,0.125,0.081724,339,289,274,89.32,0.6125,False,,bbox,baseline,False
122119,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/122119.npy,,success,,bad_geometry,0.7582,0.9952,1.0,0.5019,0.2387,0.821502,0.3147,0.054394,256,256,220,0.0,0.6269,True,center_out_of_bounds,bbox,baseline,False
123624,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/123624.npy,,success,,bad_geometry,0.7547,0.9985,1.0,0.6258,0.2285,0.944262,0.3078,0.050875,256,256,220,0.0,0.5879,True,center_out_of_bounds,bbox,baseline,False
126740,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126740.npy,,success,,good,0.579,0.525,0.5255,0.325,0.3366,0.349413,0.1687,0.110727,300,308,300,68.12,0.7095,False,,bbox,baseline,False
129914,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129914.npy,,success,,bad_geometry,0.5311,0.973,0.9976,0.4002,0.1561,0.27124,0.2307,0.02316,256,256,220,0.0,0.6324,True,center_out_of_bounds,bbox,baseline,False
211579,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/211579.npy,,success,,good,0.6236,1.0,1.0,0.6137,0.1503,0.307046,0.2185,0.021597,250,212,203,44.41,0.607,False,,bbox,baseline,False
122128,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/122128.npy,,success,,bad_geometry,0.7223,0.9052,0.9746,0.512,0.2733,0.640022,0.2927,0.070011,256,256,220,0.0,0.6029,True,center_out_of_bounds,bbox,baseline,False
211590,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/211590.npy,,success,,good,0.6271,0.9956,0.9994,0.5172,0.1591,0.289745,0.2909,0.024034,235,233,230,31.14,0.6805,False,,bbox,baseline,False
114439,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/114439.npy,,success,,bad_geometry,0.5077,0.9948,0.9999,0.4368,0.1248,0.224395,0.2021,0.014451,256,256,220,0.0,0.5576,True,center_out_of_bounds,bbox,baseline,False
214342,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214342.npy,,success,,bad_geometry,0.2488,0.3792,0.3806,0.0927,0.1275,0.052733,0.0819,0.016185,372,332,300,138.68,0.6155,False,,bbox,baseline,False
212184,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212184.npy,,success,,bad_geometry,0.5495,0.7597,0.7613,0.4618,0.3792,0.107026,0.1416,0.142518,256,256,220,0.0,0.6438,True,center_out_of_bounds,bbox,baseline,False
213676,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213676.npy,,success,,bad_geometry,0.5343,0.9999,1.0,0.5292,0.1707,0.239083,0.2992,0.028344,256,256,220,0.0,0.7618,True,center_out_of_bounds,bbox,baseline,False
213821,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213821.npy,,success,,bad_geometry,0.5845,1.0,1.0,0.5581,0.1814,0.347268,0.3147,0.03252,256,256,220,0.0,0.6864,True,center_out_of_bounds,bbox,baseline,False
212408,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212408.npy,,success,,borderline,0.4952,0.6243,0.6251,0.2548,0.2252,0.224114,0.18,0.049634,301,252,243,45.18,0.5568,False,,bbox,baseline,False
214339,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214339.npy,,success,,bad_geometry,0.5841,0.6641,0.889,0.4565,0.4219,0.220278,0.0475,0.173334,256,256,220,0.0,0.5887,True,center_out_of_bounds,bbox,baseline,False
212112,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/212112.npy,,success,,bad_geometry,0.4798,1.0,1.0,0.5218,0.0997,0.167131,0.1826,0.009891,256,256,220,0.0,0.6364,True,center_out_of_bounds,bbox,baseline,False
213152,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213152.npy,,success,,good,0.5532,0.9999,1.0,0.3943,0.094,0.144454,0.2582,0.008173,244,233,224,25.94,0.6339,False,,bbox,baseline,False
126832,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126832.npy,,success,,good,0.6322,0.8385,0.8393,0.5139,0.3384,0.201955,0.1703,0.113905,260,188,210,68.12,0.6429,False,,bbox,baseline,False
213905,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213905.npy,,success,,bad_geometry,0.5867,0.9737,0.974,0.5207,0.22,0.325278,0.2369,0.047743,256,256,220,0.0,0.6895,True,center_out_of_bounds,bbox,baseline,False
160596,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160596.npy,,success,,good,0.7496,0.466,0.4742,0.2946,0.3752,0.74804,0.1289,0.1366,295,289,295,51.09,0.6758,False,,bbox,baseline,False
160522,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160522.npy,,success,,bad_geometry,0.5216,0.4348,0.4459,0.2836,0.3524,0.330326,0.1247,0.123292,363,311,293,120.31,0.6629,False,,bbox,baseline,False
213539,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213539.npy,,success,,bad_geometry,0.4255,0.6384,0.6385,0.32,0.2672,0.127644,0.0695,0.070751,176,141,142,140.09,0.6761,False,,bbox,baseline,False
213337,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213337.npy,,success,,good,0.5964,0.9809,0.9811,0.7439,0.1745,0.253769,0.2536,0.029565,220,210,209,58.41,0.6582,False,,bbox,baseline,False
213046,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213046.npy,,success,,bad_geometry,0.5264,1.0,1.0,0.5171,0.1129,0.271968,0.3025,0.01241,256,256,220,0.0,0.6703,True,center_out_of_bounds,bbox,baseline,False
214330,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214330.npy,,success,,bad_geometry,0.5951,0.6966,0.8813,0.4242,0.4196,0.219314,0.0474,0.16853,256,256,220,0.0,0.5922,True,center_out_of_bounds,bbox,baseline,False
114448,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/114448.npy,,success,,bad_geometry,0.6135,0.9987,1.0,0.5888,0.2086,0.397245,0.2965,0.039134,256,256,220,0.0,0.5623,True,center_out_of_bounds,bbox,baseline,False
117440,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/117440.npy,,success,,good,0.581,0.4319,0.4323,0.2661,0.3417,0.403177,0.1095,0.113619,296,294,296,55.17,0.671,False,,bbox,baseline,False
155037,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/155037.npy,,success,,bad_geometry,0.577,0.9966,1.0,0.4077,0.1445,0.371742,0.3113,0.020351,256,256,220,0.0,0.5727,True,center_out_of_bounds,bbox,baseline,False
213587,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213587.npy,,success,,bad_geometry,0.5727,0.999,0.9992,0.417,0.1565,0.350166,0.2805,0.023165,256,256,220,0.0,0.6918,True,center_out_of_bounds,bbox,baseline,False
213463,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213463.npy,,success,,bad_geometry,0.6827,0.9887,0.9958,0.5629,0.2282,0.533492,0.3148,0.051465,256,256,220,0.0,0.6962,True,center_out_of_bounds,bbox,baseline,False
205459,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/205459.npy,,success,,bad_geometry,0.4542,1.0,1.0,0.4293,0.0822,0.105035,0.2488,0.006625,256,256,220,0.0,0.6893,True,center_out_of_bounds,bbox,baseline,False
213823,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213823.npy,,success,,borderline,0.5168,0.5308,0.5314,0.2544,0.2774,0.342846,0.1727,0.076271,343,282,277,90.8,0.6661,False,,bbox,baseline,False
135533,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/135533.npy,,success,,bad_geometry,0.3433,0.3101,0.3104,0.1792,0.2885,0.166597,0.1081,0.082395,356,352,356,138.62,0.6872,False,,bbox,baseline,False
213078,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213078.npy,,success,,good,0.6112,0.9231,0.9232,0.549,0.2903,0.227985,0.2018,0.080774,220,170,178,93.23,0.7376,False,,bbox,baseline,False
213132,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213132.npy,,success,,bad_geometry,0.541,1.0,1.0,0.3853,0.1363,0.288958,0.2022,0.018099,256,256,220,0.0,0.6683,True,center_out_of_bounds,bbox,baseline,False
214329,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214329.npy,,success,,bad_geometry,0.6129,0.7421,0.9438,0.4631,0.4235,0.223733,0.0481,0.169625,256,256,220,0.0,0.5861,True,center_out_of_bounds,bbox,baseline,False
135452,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/135452.npy,,success,,borderline,0.5121,0.3743,0.3793,0.3004,0.4257,0.24032,0.0482,0.181106,373,239,301,118.23,0.6019,False,,bbox,baseline,False
213615,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/213615.npy,,success,,good,0.6383,0.9991,0.9991,0.3624,0.1467,0.368967,0.318,0.021492,230,202,186,59.93,0.5715,False,,bbox,baseline,False
145106,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/145106.npy,,success,,bad_geometry,0.4877,0.9919,0.9991,0.327,0.1317,0.170152,0.2859,0.016905,256,256,220,0.0,0.6862,True,center_out_of_bounds,bbox,baseline,False
119807,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/119807.npy,,success,,good,0.5751,0.521,0.5214,0.324,0.3513,0.336306,0.131,0.123166,341,282,275,88.89,0.6443,False,,bbox,baseline,False
208742,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/208742.npy,,success,,bad_geometry,0.4529,1.0,1.0,0.3487,0.1137,0.094458,0.1844,0.012061,256,256,220,0.0,0.732,True,center_out_of_bounds,bbox,baseline,False
109769,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/109769.npy,,success,,bad_geometry,0.6423,0.9984,1.0,0.5168,0.1721,0.502737,0.3136,0.028384,256,256,220,0.0,0.5119,True,center_out_of_bounds,bbox,baseline,False
144203,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/144203.npy,,success,,bad_geometry,0.7178,0.998,1.0,0.5781,0.1983,0.652439,0.309,0.038765,256,256,220,0.0,0.5118,True,center_out_of_bounds,bbox,baseline,False
216073,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/216073.npy,,success,,bad_geometry,0.4755,1.0,1.0,0.8207,0.1584,0.1083,0.1008,0.024697,256,256,220,0.0,0.5554,True,center_out_of_bounds,bbox,baseline,False
214783,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214783.npy,,success,,bad_geometry,0.5497,0.9987,0.9989,0.5956,0.1471,0.300149,0.2714,0.02144,256,256,220,0.0,0.6502,True,center_out_of_bounds,bbox,baseline,False
126478,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126478.npy,,success,,borderline,0.4452,0.5477,0.5483,0.2621,0.2536,0.17403,0.1369,0.062896,326,285,263,75.77,0.6189,False,,bbox,baseline,False
109771,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/109771.npy,,success,,bad_geometry,0.7525,0.9968,0.9997,0.6221,0.2374,0.687083,0.2859,0.054229,256,256,220,0.0,0.5112,True,center_out_of_bounds,bbox,baseline,False
216026,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/216026.npy,,success,,good,0.6144,0.5987,0.5998,0.2883,0.3372,0.303447,0.1429,0.113296,278,277,278,30.41,0.6793,False,,bbox,baseline,False
108643,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/108643.npy,,success,,good,0.5842,0.9965,0.9969,0.5726,0.1932,0.220673,0.1944,0.034415,204,203,204,74.25,0.6611,False,,bbox,baseline,False
131394,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/131394.npy,,success,,bad_geometry,0.7671,0.9999,1.0,0.6423,0.246,1.056026,0.3105,0.059755,256,256,220,0.0,0.6624,True,center_out_of_bounds,bbox,baseline,False
216036,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/216036.npy,,success,,bad_geometry,0.5518,1.0,1.0,0.4679,0.1481,0.304057,0.2739,0.021498,256,256,220,0.0,0.6803,True,center_out_of_bounds,bbox,baseline,False
110505,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/110505.npy,,success,,bad_geometry,0.4773,0.3979,0.4002,0.255,0.3359,0.423959,0.1299,0.086032,256,256,220,0.0,0.3559,True,center_out_of_bounds,bbox,baseline,False
153254,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/153254.npy,,success,,bad_geometry,0.6922,0.9576,0.9973,0.4474,0.1971,0.625096,0.3014,0.038596,256,256,220,0.0,0.67,True,center_out_of_bounds,bbox,baseline,False
216037,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/216037.npy,,success,,bad_geometry,0.4706,1.0,1.0,0.8081,0.1599,0.083747,0.0753,0.025181,256,256,220,0.0,0.5225,True,center_out_of_bounds,bbox,baseline,False
159950,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/159950.npy,,success,,good,0.6885,0.5342,0.5471,0.3525,0.364,0.554151,0.1682,0.130379,328,276,265,74.73,0.619,False,,bbox,baseline,False
214426,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214426.npy,,success,,bad_geometry,0.5601,0.9978,0.9979,0.6934,0.3243,0.160197,0.1266,0.07221,256,256,220,0.0,0.569,True,center_out_of_bounds,bbox,baseline,False
214482,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/214482.npy,,success,,bad_geometry,0.5249,1.0,1.0,0.5654,0.1357,0.249523,0.2535,0.018178,256,256,220,0.0,0.663,True,center_out_of_bounds,bbox,baseline,False
133775,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/133775.npy,,success,,good,0.6751,0.4843,0.4845,0.3349,0.3863,0.469989,0.1209,0.145718,293,286,293,47.63,0.6615,False,,bbox,baseline,False
171789,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/171789.npy,,success,,borderline,0.4625,0.4209,0.4254,0.1817,0.2658,0.345897,0.1136,0.070455,351,300,283,104.69,0.5905,False,,bbox,baseline,False
239957,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/239957.npy,,success,,bad_geometry,0.4814,0.4518,0.4626,0.2203,0.3191,0.295198,0.1264,0.101526,374,294,302,123.97,0.7192,False,,bbox,baseline,False
113867,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/113867.npy,,success,,borderline,0.4618,0.4599,0.4601,0.25,0.3113,0.245699,0.0912,0.096318,365,297,295,116.46,0.6718,False,,bbox,baseline,False
159933,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/159933.npy,,success,,borderline,0.5412,0.4333,0.455,0.2126,0.3079,0.374861,0.0896,0.09304,296,296,296,56.57,0.6778,False,,bbox,baseline,False
171779,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/171779.npy,,success,,borderline,0.5366,0.4149,0.4188,0.2409,0.3219,0.437563,0.1266,0.102554,357,304,288,111.83,0.606,False,,bbox,baseline,False
239960,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/239960.npy,,success,,bad_geometry,0.5083,0.4877,0.4953,0.2961,0.3628,0.228984,0.1106,0.131068,374,284,302,121.28,0.7384,False,,bbox,baseline,False
133786,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/133786.npy,,success,,borderline,0.4778,0.4539,0.4541,0.2712,0.3337,0.23982,0.1222,0.109963,365,287,295,113.32,0.6647,False,,bbox,baseline,False
117292,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/117292.npy,,success,,good,0.6753,0.8747,0.8752,0.6942,0.335,0.355892,0.1292,0.099319,270,169,218,88.12,0.6486,False,,bbox,baseline,False
216061,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/216061.npy,,success,,bad_geometry,0.45,1.0,1.0,0.4549,0.0402,0.028341,0.0459,0.001527,256,256,220,0.0,0.67,True,center_out_of_bounds,bbox,baseline,False
129864,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129864.npy,,success,,bad_geometry,0.5777,0.9883,0.9998,0.4283,0.1334,0.38918,0.2614,0.017707,256,256,220,0.0,0.6511,True,center_out_of_bounds,bbox,baseline,False
215231,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/215231.npy,,success,,bad_geometry,0.5089,1.0,1.0,0.4988,0.1048,0.235035,0.2334,0.010722,256,256,220,0.0,0.6946,True,center_out_of_bounds,bbox,baseline,False
110502,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/110502.npy,,success,,bad_geometry,0.7319,1.0,1.0,0.6014,0.1875,0.836889,0.3414,0.033556,256,256,220,0.0,0.5113,True,center_out_of_bounds,bbox,baseline,False
110494,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/110494.npy,,success,,bad_geometry,0.4691,0.432,0.4345,0.2641,0.3295,0.46851,0.1493,0.057418,256,256,220,0.0,0.358,True,center_out_of_bounds,bbox,baseline,False
