house,id,bucket,pooled_std,max_local_std,off_value,on_value,value_changed,crosses_110,w,h,error
Dr. Jacob Hirsch,718757,pooled_fires,10.629,8.341,33.0,33.0,False,False,2599,3171,
Dr. Jacob Hirsch,718238,pooled_fires,14.872,7.478,27.0,27.0,False,False,2460,3183,
Dr. Jacob Hirsch,718337,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718672,pooled_fires,13.745,12.561,28.0,28.0,False,False,2462,3144,
Dr. Jacob Hirsch,718687,pooled_fires,13.137,12.511,24.5,24.5,False,False,2511,3176,
Dr. Jacob Hirsch,718644,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718633,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718684,pooled_fires,13.137,12.511,24.5,24.5,False,False,2511,3176,
Dr. Jacob Hirsch,718579,pooled_fires,13.296,13.386,31.5,31.5,False,False,2535,3135,
Dr. Jacob Hirsch,718152,pooled_fires,10.231,11.541,23.0,23.0,False,False,2454,3142,
Dr. Jacob Hirsch,718662,pooled_fires,14.364,13.363,22.0,22.0,False,False,2354,3123,
Dr. Jacob Hirsch,718452,pooled_fires,12.792,11.197,29.5,29.5,False,False,2529,3136,
Dr. Jacob Hirsch,718625,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718764,pooled_fires,10.629,8.341,33.0,33.0,False,False,2599,3171,
Dr. Jacob Hirsch,718340,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718553,pooled_fires,12.783,9.317,23.5,23.5,False,False,2535,3128,
Dr. Jacob Hirsch,718748,pooled_fires,13.342,8.246,28.0,28.0,False,False,2617,3183,
Dr. Jacob Hirsch,718715,pooled_fires,14.135,8.345,24.5,24.5,False,False,2534,3176,
Dr. Jacob Hirsch,718398,m1_fires,16.414,11.206,208.908,29.0,True,True,2505,3137,
Dr. Jacob Hirsch,718086,neither,34.213,21.455,214.752,214.752,False,False,2417,3154,
Dr. Jacob Hirsch,718508,pooled_fires,13.267,14.493,21.0,21.0,False,False,2539,3137,
Dr. Jacob Hirsch,718352,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718549,pooled_fires,12.783,9.317,23.5,23.5,False,False,2535,3128,
Dr. Jacob Hirsch,718106,pooled_fires,9.674,7.94,27.5,27.5,False,False,2470,3128,
Dr. Jacob Hirsch,718710,pooled_fires,14.135,8.345,24.5,24.5,False,False,2534,3176,
Dr. Jacob Hirsch,718328,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718350,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718100,pooled_fires,9.674,7.94,27.5,27.5,False,False,2470,3128,
Dr. Jacob Hirsch,718282,pooled_fires,10.016,9.101,24.0,24.0,False,False,2521,3187,
Dr. Jacob Hirsch,718593,pooled_fires,11.019,9.156,32.0,32.0,False,False,2538,3143,
Dr. Jacob Hirsch,718065,pooled_fires,14.928,10.248,27.5,27.5,False,False,2516,3200,
Dr. Jacob Hirsch,718543,pooled_fires,12.783,9.317,23.5,23.5,False,False,2535,3128,
Dr. Jacob Hirsch,718739,pooled_fires,13.342,8.246,28.0,28.0,False,False,2617,3183,
Dr. Jacob Hirsch,718665,pooled_fires,13.745,12.561,28.0,28.0,False,False,2462,3144,
Dr. Jacob Hirsch,718224,pooled_fires,10.514,7.744,19.0,19.0,False,False,2456,3163,
Dr. Jacob Hirsch,718487,pooled_fires,13.722,14.559,30.5,30.5,False,False,2536,3152,
Dr. Jacob Hirsch,718759,pooled_fires,10.629,8.341,33.0,33.0,False,False,2599,3171,
Dr. Jacob Hirsch,718096,pooled_fires,9.674,7.94,27.5,27.5,False,False,2470,3128,
Dr. Jacob Hirsch,718410,m1_fires,16.414,11.206,208.908,29.0,True,True,2505,3137,
Dr. Jacob Hirsch,718587,pooled_fires,11.019,9.156,32.0,32.0,False,False,2538,3143,
Dr. Jacob Hirsch,718575,pooled_fires,13.296,13.386,31.5,31.5,False,False,2535,3135,
Dr. Jacob Hirsch,718601,pooled_fires,11.043,9.521,29.5,29.5,False,False,2533,3137,
Dr. Jacob Hirsch,718736,pooled_fires,13.342,8.246,28.0,28.0,False,False,2617,3183,
Dr. Jacob Hirsch,718705,pooled_fires,14.135,8.345,24.5,24.5,False,False,2534,3176,
Dr. Jacob Hirsch,718144,pooled_fires,7.618,8.094,28.0,28.0,False,False,2455,3141,
Dr. Jacob Hirsch,718268,m1_fires,15.701,14.717,221.32,28.0,True,True,2501,3120,
Dr. Jacob Hirsch,718339,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718648,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718578,pooled_fires,13.296,13.386,31.5,31.5,False,False,2535,3135,
Dr. Jacob Hirsch,718641,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718457,pooled_fires,14.604,10.938,29.5,29.5,False,False,2531,3138,
Dr. Jacob Hirsch,718650,pooled_fires,14.364,13.363,22.0,22.0,False,False,2354,3123,
Dr. Jacob Hirsch,718300,pooled_fires,12.001,11.214,24.0,24.0,False,False,2509,3135,
Dr. Jacob Hirsch,718461,pooled_fires,14.604,10.938,29.5,29.5,False,False,2531,3138,
Dr. Jacob Hirsch,718657,pooled_fires,14.364,13.363,22.0,22.0,False,False,2354,3123,
Dr. Jacob Hirsch,718542,pooled_fires,12.783,9.317,23.5,23.5,False,False,2535,3128,
Dr. Jacob Hirsch,718280,pooled_fires,10.016,9.101,24.0,24.0,False,False,2521,3187,
Dr. Jacob Hirsch,718727,pooled_fires,14.135,8.345,24.5,24.5,False,False,2534,3176,
Dr. Jacob Hirsch,718197,pooled_fires,12.064,8.001,28.0,28.0,False,False,2441,3144,
Dr. Jacob Hirsch,718573,pooled_fires,13.296,13.386,31.5,31.5,False,False,2535,3135,
Dr. Jacob Hirsch,718057,pooled_fires,14.928,10.248,27.5,27.5,False,False,2516,3200,
Dr. Jacob Hirsch,718456,pooled_fires,14.604,10.938,29.5,29.5,False,False,2531,3138,
Dr. Jacob Hirsch,718485,pooled_fires,13.722,14.559,30.5,30.5,False,False,2536,3152,
Dr. Jacob Hirsch,718669,pooled_fires,13.745,12.561,28.0,28.0,False,False,2462,3144,
Dr. Jacob Hirsch,718075,pooled_fires,14.928,10.248,27.5,27.5,False,False,2516,3200,
Dr. Jacob Hirsch,718541,pooled_fires,12.783,9.317,23.5,23.5,False,False,2535,3128,
Dr. Jacob Hirsch,718386,pooled_fires,11.546,11.961,25.5,25.5,False,False,2506,3145,
Dr. Jacob Hirsch,718586,pooled_fires,11.019,9.156,32.0,32.0,False,False,2538,3143,
Dr. Jacob Hirsch,718505,pooled_fires,13.267,14.493,21.0,21.0,False,False,2539,3137,
Dr. Jacob Hirsch,718428,pooled_fires,13.846,9.121,30.0,30.0,False,False,2529,3147,
Dr. Jacob Hirsch,718324,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718582,pooled_fires,11.019,9.156,32.0,32.0,False,False,2538,3143,
Dr. Jacob Hirsch,718070,pooled_fires,14.928,10.248,27.5,27.5,False,False,2516,3200,
Dr. Jacob Hirsch,718599,pooled_fires,11.043,9.521,29.5,29.5,False,False,2533,3137,
Dr. Jacob Hirsch,718645,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718534,pooled_fires,13.559,9.494,28.0,28.0,False,False,2511,3178,
Dr. Jacob Hirsch,718060,pooled_fires,14.928,10.248,27.5,27.5,False,False,2516,3200,
Dr. Jacob Hirsch,718254,m1_fires,15.701,14.717,221.32,28.0,True,True,2501,3120,
Dr. Jacob Hirsch,718092,neither,34.213,21.455,214.752,214.752,False,False,2417,3154,
Dr. Jacob Hirsch,718628,pooled_fires,13.042,12.036,26.0,26.0,False,False,2457,3142,
Dr. Jacob Hirsch,718103,pooled_fires,9.674,7.94,27.5,27.5,False,False,2470,3128,
Dr. Jacob Hirsch,718212,pooled_fires,10.514,7.744,19.0,19.0,False,False,2456,3163,
Dr. Jacob Hirsch,718158,pooled_fires,10.231,11.541,23.0,23.0,False,False,2454,3142,
Dr. Jacob Hirsch,718346,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718172,pooled_fires,11.359,9.02,26.0,26.0,False,False,2449,3140,
Dr. Jacob Hirsch,718107,pooled_fires,9.674,7.94,27.5,27.5,False,False,2470,3128,
Dr. Jacob Hirsch,718712,pooled_fires,14.135,8.345,24.5,24.5,False,False,2534,3176,
Dr. Jacob Hirsch,718760,pooled_fires,10.629,8.341,33.0,33.0,False,False,2599,3171,
Dr. Jacob Hirsch,718415,m1_fires,16.414,11.206,208.908,29.0,True,True,2505,3137,
Dr. Jacob Hirsch,718354,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718200,pooled_fires,12.064,8.001,28.0,28.0,False,False,2441,3144,
Dr. Jacob Hirsch,718604,pooled_fires,11.043,9.521,29.5,29.5,False,False,2533,3137,
Dr. Jacob Hirsch,718400,m1_fires,16.414,11.206,208.908,29.0,True,True,2505,3137,
Dr. Jacob Hirsch,718747,pooled_fires,13.342,8.246,28.0,28.0,False,False,2617,3183,
Dr. Jacob Hirsch,718360,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718329,pooled_fires,11.594,13.36,27.0,27.0,False,False,2512,3154,
Dr. Jacob Hirsch,718474,pooled_fires,13.722,14.559,30.5,30.5,False,False,2536,3152,
Dr. Jacob Hirsch,718125,pooled_fires,11.086,10.083,28.0,28.0,False,False,2464,3128,
Dr. Jacob Hirsch,718311,pooled_fires,12.001,11.214,24.0,24.0,False,False,2509,3135,
Dr. Jacob Hirsch,718664,pooled_fires,13.745,12.561,28.0,28.0,False,False,2462,3144,
Dr. Jacob Hirsch,718482,pooled_fires,13.722,14.559,30.5,30.5,False,False,2536,3152,
Dr. Jacob Hirsch,718528,pooled_fires,13.559,9.494,28.0,28.0,False,False,2511,3178,
Dr. Jacob Hirsch,718306,pooled_fires,12.001,11.214,24.0,24.0,False,False,2509,3135,
Dr. Jacob Hirsch,718184,pooled_fires,11.359,9.02,26.0,26.0,False,False,2449,3140,
Dr. Jacob Hirsch,718307,pooled_fires,12.001,11.214,24.0,24.0,False,False,2509,3135,
Dr. Jacob Hirsch,718190,pooled_fires,11.359,9.02,26.0,26.0,False,False,2449,3140,
Dr. Jacob Hirsch,718342,pooled_fires,9.306,9.749,25.0,25.0,False,False,2507,3146,
Dr. Jacob Hirsch,718401,m1_fires,16.414,11.206,208.908,29.0,True,True,2505,3137,
Dr. Jacob Hirsch,718480,pooled_fires,13.722,14.559,30.5,30.5,False,False,2536,3152,
Dr. Jacob Hirsch,718581,pooled_fires,11.019,9.156,32.0,32.0,False,False,2538,3143,
Otto Helbing Nachf.,709750,pooled_fires,6.359,1.932,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,702456,pooled_fires,9.513,1.694,207.0,207.0,False,False,2049,2905,
Otto Helbing Nachf.,702486,pooled_fires,12.664,7.117,204.5,204.5,False,False,2176,3039,
Otto Helbing Nachf.,702525,m1_fires,81.187,5.803,212.568,204.5,True,False,2052,2973,
Otto Helbing Nachf.,723419,pooled_fires,13.654,2.332,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,706628,pooled_fires,4.981,1.121,206.5,206.5,False,False,2027,2954,
Otto Helbing Nachf.,700966,m1_fires,15.172,2.531,214.464,202.5,True,False,1653,2339,
Otto Helbing Nachf.,711705,m1_fires,25.715,3.407,217.045,208.5,True,False,1653,2339,
Otto Helbing Nachf.,723745,pooled_fires,12.557,2.499,206.0,206.0,False,False,1653,2339,
Otto Helbing Nachf.,701030,pooled_fires,9.95,2.981,204.0,204.0,False,False,1653,2339,
Otto Helbing Nachf.,709366,neither,68.864,97.167,215.808,215.808,False,False,2065,2948,
Otto Helbing Nachf.,701116,pooled_fires,11.641,2.608,208.0,208.0,False,False,1622,2337,
Otto Helbing Nachf.,709745,pooled_fires,6.359,1.932,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,711856,m1_fires,21.573,4.421,214.723,206.5,True,False,1626,2337,
Otto Helbing Nachf.,699881,pooled_fires,13.981,2.002,209.0,209.0,False,False,1626,2337,
Otto Helbing Nachf.,723785,pooled_fires,9.865,1.973,205.0,205.0,False,False,1653,2339,
Otto Helbing Nachf.,709725,pooled_fires,6.542,2.154,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,711802,pooled_fires,10.225,0.983,209.0,209.0,False,False,1620,2337,
Otto Helbing Nachf.,711800,pooled_fires,10.225,0.983,209.0,209.0,False,False,1620,2337,
Otto Helbing Nachf.,702441,pooled_fires,7.105,1.76,205.5,205.5,False,False,2048,2969,
Otto Helbing Nachf.,706388,pooled_fires,12.557,2.499,206.0,206.0,False,False,1653,2339,
Otto Helbing Nachf.,701004,pooled_fires,11.607,2.026,205.0,205.0,False,False,1653,2339,
Otto Helbing Nachf.,699892,m1_fires,22.485,0.5,216.78,231.5,True,False,1623,2337,
Otto Helbing Nachf.,709626,pooled_fires,8.315,2.306,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,706153,m1_fires,26.129,3.893,216.345,208.0,True,False,1653,2339,
Otto Helbing Nachf.,706157,m1_fires,26.129,3.893,216.345,208.0,True,False,1653,2339,
Otto Helbing Nachf.,700946,neither,39.991,65.83,216.59,216.59,False,False,1653,2339,
Otto Helbing Nachf.,709463,pooled_fires,4.523,1.598,206.5,206.5,False,False,2035,2963,
Otto Helbing Nachf.,709367,neither,68.864,97.167,215.808,215.808,False,False,2065,2948,
Otto Helbing Nachf.,700997,pooled_fires,11.607,2.026,205.0,205.0,False,False,1653,2339,
Otto Helbing Nachf.,709428,pooled_fires,6.285,1.602,205.5,205.5,False,False,2023,2958,
Otto Helbing Nachf.,706099,pooled_fires,13.654,2.332,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,706363,m1_fires,15.172,2.531,214.464,202.5,True,False,1653,2339,
Otto Helbing Nachf.,702506,neither,70.535,95.69,213.983,213.983,False,False,2061,2969,
Otto Helbing Nachf.,702918,pooled_fires,9.865,1.973,205.0,205.0,False,False,1653,2339,
Otto Helbing Nachf.,702494,m1_fires,18.691,7.233,215.515,204.0,True,False,2150,3037,
Otto Helbing Nachf.,723849,m1_fires,16.401,2.002,215.9,206.5,True,False,1626,2337,
Otto Helbing Nachf.,709637,pooled_fires,8.422,1.652,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,706133,pooled_fires,12.396,1.714,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,723600,m1_fires,21.573,4.421,214.723,206.5,True,False,1626,2337,
Otto Helbing Nachf.,723471,m1_fires,15.435,3.706,215.152,208.0,True,False,1626,2337,
Otto Helbing Nachf.,709622,pooled_fires,8.315,2.306,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,723842,m1_fires,16.401,2.002,215.9,206.5,True,False,1626,2337,
Otto Helbing Nachf.,704590,m1_fires,27.042,6.417,209.541,202.0,True,False,2060,2874,
Otto Helbing Nachf.,709761,pooled_fires,7.618,2.804,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,709632,pooled_fires,8.422,1.652,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,704614,pooled_fires,8.965,1.694,209.0,209.0,False,False,2040,2955,
Otto Helbing Nachf.,723861,m1_fires,16.401,2.002,215.9,206.5,True,False,1626,2337,
Otto Helbing Nachf.,709742,pooled_fires,6.359,1.932,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,699911,m1_fires,22.485,0.5,216.78,231.5,True,False,1623,2337,
Otto Helbing Nachf.,711810,pooled_fires,11.215,1.912,209.0,209.0,False,False,1626,2337,
Otto Helbing Nachf.,701102,pooled_fires,13.072,2.068,207.5,207.5,False,False,1623,2337,
Otto Helbing Nachf.,706708,neither,70.535,95.69,213.983,213.983,False,False,2061,2969,
Otto Helbing Nachf.,700806,pooled_fires,12.396,1.714,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,702729,pooled_fires,12.347,2.987,208.5,208.5,False,False,1616,2337,
Otto Helbing Nachf.,699836,m1_fires,16.041,2.667,215.208,205.0,True,False,1653,2339,
Otto Helbing Nachf.,709685,pooled_fires,7.187,1.705,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,700825,m1_fires,15.435,3.706,215.152,208.0,True,False,1626,2337,
Otto Helbing Nachf.,702449,pooled_fires,5.383,1.365,204.5,204.5,False,False,2085,2939,
Otto Helbing Nachf.,704599,pooled_fires,10.51,1.628,207.5,207.5,False,False,2035,2959,
Otto Helbing Nachf.,706199,pooled_fires,13.441,3.0,208.5,208.5,False,False,1626,2337,
Otto Helbing Nachf.,704749,m1_fires,81.187,5.803,212.568,204.5,True,False,2052,2973,
Otto Helbing Nachf.,700900,m1_fires,15.167,2.477,216.55,207.5,True,False,1616,2337,
Otto Helbing Nachf.,706680,pooled_fires,12.664,7.117,204.5,204.5,False,False,2176,3039,
Otto Helbing Nachf.,706724,pooled_fires,7.028,1.055,207.5,207.5,False,False,2044,2947,
Otto Helbing Nachf.,723459,m1_fires,26.129,3.893,216.345,208.0,True,False,1653,2339,
Otto Helbing Nachf.,704744,m1_fires,81.187,5.803,212.568,204.5,True,False,2052,2973,
Otto Helbing Nachf.,711893,m1_fires,17.299,3.324,214.486,205.5,True,False,1653,2339,
Otto Helbing Nachf.,711889,m1_fires,17.299,3.324,214.486,205.5,True,False,1653,2339,
Otto Helbing Nachf.,706159,m1_fires,15.435,3.706,215.152,208.0,True,False,1626,2337,
Otto Helbing Nachf.,723413,pooled_fires,13.654,2.332,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,709731,pooled_fires,6.542,2.154,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,723723,pooled_fires,14.248,2.059,203.5,203.5,False,False,1653,2339,
Otto Helbing Nachf.,730832,m1_fires,16.401,2.002,215.9,206.5,True,False,1626,2337,
Otto Helbing Nachf.,706164,m1_fires,15.435,3.706,215.152,208.0,True,False,1626,2337,
Otto Helbing Nachf.,700902,m1_fires,21.179,4.926,216.285,207.0,True,False,1626,2337,
Otto Helbing Nachf.,711891,m1_fires,17.299,3.324,214.486,205.5,True,False,1653,2339,
Otto Helbing Nachf.,709772,pooled_fires,9.995,2.122,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,711815,pooled_fires,10.583,2.522,209.0,209.0,False,False,1623,2337,
Otto Helbing Nachf.,711759,pooled_fires,12.347,2.987,208.5,208.5,False,False,1616,2337,
Otto Helbing Nachf.,699903,m1_fires,22.485,0.5,216.78,231.5,True,False,1623,2337,
Otto Helbing Nachf.,723910,pooled_fires,13.072,2.068,207.5,207.5,False,False,1623,2337,
Otto Helbing Nachf.,706710,neither,70.535,95.69,213.983,213.983,False,False,2061,2969,
Otto Helbing Nachf.,702452,pooled_fires,9.513,1.694,207.0,207.0,False,False,2049,2905,
Otto Helbing Nachf.,700926,m1_fires,17.299,3.324,214.486,205.5,True,False,1653,2339,
Otto Helbing Nachf.,699826,pooled_fires,13.441,3.0,208.5,208.5,False,False,1626,2337,
Otto Helbing Nachf.,700849,pooled_fires,13.441,3.0,208.5,208.5,False,False,1626,2337,
Otto Helbing Nachf.,699888,m1_fires,22.485,0.5,216.78,231.5,True,False,1623,2337,
Otto Helbing Nachf.,700875,pooled_fires,10.225,0.983,209.0,209.0,False,False,1620,2337,
Otto Helbing Nachf.,700993,pooled_fires,12.557,2.499,206.0,206.0,False,False,1653,2339,
Otto Helbing Nachf.,702458,pooled_fires,9.513,1.694,207.0,207.0,False,False,2049,2905,
Otto Helbing Nachf.,702511,pooled_fires,7.028,1.055,207.5,207.5,False,False,2044,2947,
Otto Helbing Nachf.,723495,pooled_fires,12.441,1.848,209.0,209.0,False,False,1623,2337,
Otto Helbing Nachf.,723643,m1_fires,17.317,2.914,214.114,205.5,True,False,1653,2339,
Otto Helbing Nachf.,723687,m1_fires,15.461,2.698,214.524,204.0,True,False,1653,2339,
Otto Helbing Nachf.,702442,pooled_fires,7.105,1.76,205.5,205.5,False,False,2048,2969,
Otto Helbing Nachf.,699858,pooled_fires,9.865,1.973,205.0,205.0,False,False,1653,2339,
Otto Helbing Nachf.,723415,pooled_fires,13.654,2.332,209.0,209.0,False,False,1622,2337,
Otto Helbing Nachf.,700880,pooled_fires,10.583,2.522,209.0,209.0,False,False,1623,2337,
Otto Helbing Nachf.,709370,neither,68.864,97.167,215.808,215.808,False,False,2065,2948,
Otto Helbing Nachf.,709655,pooled_fires,7.897,1.961,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,700829,pooled_fires,12.441,1.848,209.0,209.0,False,False,1623,2337,
Otto Helbing Nachf.,700843,pooled_fires,12.347,2.987,208.5,208.5,False,False,1616,2337,
Otto Helbing Nachf.,701025,pooled_fires,9.95,2.981,204.0,204.0,False,False,1653,2339,
Otto Helbing Nachf.,712569,pooled_fires,7.467,2.227,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,704651,pooled_fires,6.097,2.572,208.5,208.5,False,False,2035,2963,
Otto Helbing Nachf.,706350,m1_fires,15.461,2.698,214.524,204.0,True,False,1653,2339,
Otto Helbing Nachf.,702510,pooled_fires,7.028,1.055,207.5,207.5,False,False,2044,2947,
Otto Helbing Nachf.,709657,pooled_fires,8.52,1.87,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,702514,pooled_fires,7.028,1.055,207.5,207.5,False,False,2044,2947,
Otto Helbing Nachf.,709439,pooled_fires,6.285,1.602,205.5,205.5,False,False,2023,2958,
Otto Helbing Nachf.,709739,pooled_fires,6.359,1.932,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,700873,m1_fires,21.866,2.919,214.552,206.0,True,False,1633,2338,
Otto Helbing Nachf.,701105,pooled_fires,13.072,2.068,207.5,207.5,False,False,1623,2337,
Otto Helbing Nachf.,704628,pooled_fires,7.437,2.054,205.0,205.0,False,False,2040,2968,
Otto Helbing Nachf.,704589,m1_fires,27.042,6.417,209.541,202.0,True,False,2060,2874,
Otto Helbing Nachf.,700917,m1_fires,15.703,1.676,216.162,206.5,True,False,1620,2337,
Otto Helbing Nachf.,702448,pooled_fires,4.489,1.865,206.5,206.5,False,False,2040,2955,
Otto Helbing Nachf.,699872,pooled_fires,13.981,2.002,209.0,209.0,False,False,1626,2337,
Otto Helbing Nachf.,699866,pooled_fires,9.95,2.981,204.0,204.0,False,False,1653,2339,
Otto Helbing Nachf.,700915,m1_fires,15.703,1.676,216.162,206.5,True,False,1620,2337,
Otto Helbing Nachf.,723547,pooled_fires,11.215,1.912,209.0,209.0,False,False,1626,2337,
Otto Helbing Nachf.,700826,m1_fires,15.435,3.706,215.152,208.0,True,False,1626,2337,
Otto Helbing Nachf.,700989,pooled_fires,12.557,2.499,206.0,206.0,False,False,1653,2339,
Otto Helbing Nachf.,699886,m1_fires,22.485,0.5,216.78,231.5,True,False,1623,2337,
Otto Helbing Nachf.,709644,pooled_fires,7.897,1.961,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,700963,m1_fires,15.172,2.531,214.464,202.5,True,False,1653,2339,
Otto Helbing Nachf.,709618,pooled_fires,8.315,2.306,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,700821,m1_fires,25.715,3.407,217.045,208.5,True,False,1653,2339,
Otto Helbing Nachf.,700992,pooled_fires,12.557,2.499,206.0,206.0,False,False,1653,2339,
Otto Helbing Nachf.,709633,pooled_fires,8.422,1.652,209.0,209.0,False,False,1853,2732,
Otto Helbing Nachf.,704603,pooled_fires,10.51,1.628,207.5,207.5,False,False,2035,2959,
Otto Helbing Nachf.,701047,pooled_fires,13.981,2.002,209.0,209.0,False,False,1626,2337,
Otto Helbing Nachf.,709727,pooled_fires,6.542,2.154,209.0,209.0,False,False,1882,2734,
Otto Helbing Nachf.,701109,pooled_fires,11.641,2.608,208.0,208.0,False,False,1622,2337,
